Updated at,item_number,item_name,revision,procurement_type,unit_of_measure,category_name,lifecycle_phase,vendor,Product Alias,Parent Product LPN,Parent Product Name,CM,Product Usage per ESS,Flat Qty,Sourcing Flat Qty
08-04-2026,10-004162,RES SMD 20 OHM 1% 1/4W 1206 AEC-Q200,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,2,0
08-04-2026,10-004162,RES SMD 20 OHM 1% 1/4W 1206 AEC-Q200,1,OTS,Each,Electrical Components,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,2,2
08-04-2026,10-003732,CAP CER 2200PF 250VAC X7R 2211,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,6,6
08-04-2026,10-002681,CAP CER 2220 33NF 1000V C0G 5%,1,OTS,Each,Electrical Components,In Production,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,9,9
08-04-2026,10-002681,CAP CER 2220 33NF 1000V C0G 5%,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,9,9
08-04-2026,10-002602,CAP CER 10UF 10V X7R 0603,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,5,5
08-04-2026,10-002602,CAP CER 10UF 10V X7R 0603,1,OTS,Each,Electrical Components,In Production,,Max 2.0 PCBA,30-07320F,Maximizer 2.0 PCBA,TBD,20,5,5
08-04-2026,10-002602,CAP CER 10UF 10V X7R 0603,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,17,17
08-04-2026,10-002602,CAP CER 10UF 10V X7R 0603,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,11,11
08-04-2026,10-002503,RES 6.49K OHM 1% 1/16W 0402,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,1,1
08-04-2026,10-002503,RES 6.49K OHM 1% 1/16W 0402,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,7,7
08-04-2026,10-002503,RES 6.49K OHM 1% 1/16W 0402,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,3,3
08-04-2026,10-002734,RES 4.7K OHM 1% 1/16W 0402 AEC-Q,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,4,4
08-04-2026,10-002734,RES 4.7K OHM 1% 1/16W 0402 AEC-Q,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,4,4
08-04-2026,10-006282,Busbar IphA,2,OTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-001267,"Enclosure, Top, Maximizer",7,MTS,Each,Part,In Production,A//Fictiv,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,20,20
08-04-2026,10-000631,Rectangular Power Connector,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-000631,Rectangular Power Connector,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-000631,Rectangular Power Connector,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-000539,RES SMD 7.32 OHM 0.1% 1/10W 0805,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-000539,RES SMD 7.32 OHM 0.1% 1/10W 0805,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-001560,WL-SMCW SMT MONO-COLOR CHIP LED,1,OTS,Each,Electrical Components,In Production,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,3,3
08-04-2026,10-001560,WL-SMCW SMT MONO-COLOR CHIP LED,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-005069,"Heatshrink, 2:1 BLK, 600V, 9.5ID Supplied 4.7ID Recovered,",1,OTS,Millimeter,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,40,0
08-04-2026,10-000673,FIXED IND 2.2UH 1.5A 69.6MOHM SM,1,OTS,Each,Electrical Components,In Production,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,1
08-04-2026,10-000673,FIXED IND 2.2UH 1.5A 69.6MOHM SM,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-004556,CAP FILM 0.22UF 10% 1.5KVDC RAD AEC-Q,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,3,3
08-04-2026,10-004556,CAP FILM 0.22UF 10% 1.5KVDC RAD AEC-Q,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-004556,CAP FILM 0.22UF 10% 1.5KVDC RAD AEC-Q,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,3,3
08-04-2026,10-001189,RES SMD 3.3K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,9,9
08-04-2026,10-001189,RES SMD 3.3K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,9,9
08-04-2026,10-005459,CAP CER 0.47UF 25V X7R 0603,1,OTS,Each,Electrical Components,In Design,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,19,19
08-04-2026,10-005236,"Film,Insulation, 0.43mm Thick",1,OTS,Millimeter Square,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,216596,0
08-04-2026,10-005308,"Inverter Cover, Bug Barrier with Hook and Loop Strap",2,MTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,0
08-04-2026,10-003527,"Cover, PCBA, PV Hub",3,MTS,Each,Part,In Production,A//Fictiv,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,1
08-04-2026,10-004950,"Stainless Steel, 302",1,OTS,Gram,Part,In Production,,HW Kit,90-001223,"20kWh Hardware Kit, Lunar Blue",Sienna,1,8,0
08-04-2026,10-004950,"Stainless Steel, 302",1,OTS,Gram,Part,In Production,,LFP HW Kit,90-07290A,20kWh LFP ESS Hardware Kit,Sienna,1,8,0
08-04-2026,10-002127,"Powder Coat, Lunar Blue",1,OTS,Gram,Part,In Production,A//Open AML,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,710,0
08-04-2026,10-004146,"Lift-Off Hinge, w/ pin, w/ holes, No Shim, RH, Bridge",1,OTS,Each,Part,In Production,A//Avalon,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,2,0
08-04-2026,10-004058,"Ground Bracket, Load Tray, Lower, Bridge",4,MTS,Each,Part,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-004970,"Label, Branch Circuits, Inner Panel, Right, Bridge",1,MTS,Each,Part,In Production,A//Boyd Corporation,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-000992,CONN HEADER SMD 3POS 2.5MM,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002337,DIODE GP 600V 500MA DO219AB,1,OTS,Each,Electrical Components,In Production,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,2,2
08-04-2026,10-003187,"Carbon Steel, ASTM A1008 Grade CS Type A",1,OTS,Gram,Part,In Production,A//Open AML,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,14158,0
08-04-2026,10-003187,"Carbon Steel, ASTM A1008 Grade CS Type A",1,OTS,Gram,Part,In Production,A//Open AML,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,10.24,0
08-04-2026,10-003187,"Carbon Steel, ASTM A1008 Grade CS Type A",1,OTS,Gram,Part,In Production,A//Open AML,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,3.4,0
08-04-2026,10-005249,"Ink, Silk Screen, Black",1,OTS,Gram,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-004942,"Bottom Nest, Flat Wire Inductor, Power Module",1,OTS,Each,Part,In Production,A//Bourns Inc.,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,0
08-04-2026,10-004983,"Adhesive Transfer Tape w/ Liner, 5.1mil Thickness, Acrylic Pressure Sensitive Adhesive",1,OTS,Millimeter Square,Part,In Production,A//3M,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,36044,0
08-04-2026,PS-000014,"Ink, Logo, Metallic Silver",1,MTS,Each,Product Specification,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-002166,"Tape,Adhesive,Vinyl,0.18mm THK",1,OTS,Millimeter,Part,In Production,A//3M,HW Kit,90-001223,"20kWh Hardware Kit, Lunar Blue",Sienna,1,600,0
08-04-2026,10-002166,"Tape,Adhesive,Vinyl,0.18mm THK",1,OTS,Millimeter,Part,In Production,A//3M,LFP HW Kit,90-07290A,20kWh LFP ESS Hardware Kit,Sienna,1,600,0
08-04-2026,10-004454,FERRITE BEAD 1.5K OHM 0603 1LN,1,OTS,Each,Electrical Components,In Design,,Link,30-07519A,Lunar Link PCBA,Sienna,1,2,2
08-04-2026,10-004454,FERRITE BEAD 1.5K OHM 0603 1LN,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,3,3
08-04-2026,10-002437,"Antenna, Taoglas MA283, Right",2,OTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-001865,"Nylon 6/6,25% GF",2,OTS,Gram,Part,In Production,A//Avient,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,267,0
08-04-2026,10-001865,"Nylon 6/6,25% GF",2,OTS,Gram,Part,In Production,A//Avient,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2378,0
08-04-2026,10-003227,CAP CER 22UF 6.3V X5R 0402,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,3,3
08-04-2026,10-004340,"Screw,M4X34mm,SEMS and spring washer, BHT,T-15,ZiNi BC",1,OTS,Each,Part,In Production,A//Pencom,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,2,2
08-04-2026,10-004340,"Screw,M4X34mm,SEMS and spring washer, BHT,T-15,ZiNi BC",1,OTS,Each,Part,In Production,A//Pencom,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,2,0
08-04-2026,10-004340,"Screw,M4X34mm,SEMS and spring washer, BHT,T-15,ZiNi BC",1,OTS,Each,Part,In Production,A//Pencom,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,2,2
08-04-2026,10-002109,"Screw,M5 x 0.8 6g x 8mm,BHT T-25,Steel,ZnNi BC,Nylon Patch",1,OTS,Each,Part,In Production,A//Pencom,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-006653,IC PWR SWITCH N-CHAN 1:1 8WSON,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,2
08-04-2026,10-06759A,"2.00mm Pitch Crimp Terminal, MicroClasp, Female, 28-22 AWG",1,OTS,Each,Part,In Production,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,31,0
08-04-2026,10-004093,"Conduit Cover, Full, Short, Charcoal Suede",4,MTS,Each,Part,In Production,A//JPOND,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,0
08-04-2026,10-06719A,C1100 Copper ASTM B187/B187M-20,1,OTS,Gram,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,7232,0
08-04-2026,10-006625,IND 4.7UH 3A 70 MOHM SMD,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,2
08-04-2026,10-003989,"Rivet.blind,0.125in,316 SS",2,OTS,Each,Part,In Production,A//JPOND,Lifting Tool,90-005336,"Lifting Tool, Boxed",Sienna,1,8,0
08-04-2026,10-006560,RES SMD 9.1K OHM 0.1% 1/16W 0402,1,OTS,Each,Electrical Components,Sunset - Phase Out,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,4,4
08-04-2026,10-006373,CAP CER 0.022UF 50V X7R 0402,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,22,22
08-04-2026,10-002753,"HOUSED PTC THERMISTORS AS ICL, 2 AEC-Q",1,OTS,Each,Electrical Components,In Production,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-002753,"HOUSED PTC THERMISTORS AS ICL, 2 AEC-Q",1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-002753,"HOUSED PTC THERMISTORS AS ICL, 2 AEC-Q",1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,2
08-04-2026,10-001794,"Backplate, Wall Bracket, Battery Block",6,MTS,Each,Part,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,0
08-04-2026,10-001794,"Backplate, Wall Bracket, Battery Block",6,MTS,Each,Part,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-001794,"Backplate, Wall Bracket, Battery Block",6,MTS,Each,Part,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,0
08-04-2026,10-004037,"MOSFET Silicon carbide Power MOSFET 650 V, 18 mOhm typ 119 A,Bent Pins",1,MTS,Each,Part,In Production,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,6,0
08-04-2026,10-004037,"MOSFET Silicon carbide Power MOSFET 650 V, 18 mOhm typ 119 A,Bent Pins",1,MTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,6,0
08-04-2026,10-003772,"Clip, Wire Harness Pair, Maximizer",3,MTS,Each,Part,In Production,A//Fictiv,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,40,40
08-04-2026,10-005877,"Nut, Channel, 5-16IN-18",1,OTS,Each,Part,In Production,A//SnapNrack Solar Mounting Solutions,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,0
08-04-2026,30-005055,Capacitor Board TypeA PCBA,1,MTS,Each,PCBA,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-003914,IC BUFFER NON-INVERT 6V 20SOIC,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-006083,"Label Base, UL 969, Thermal Transfer, Polyester, AD S8001",01,OTS,Each,Part,In Production,,HW Kit,90-001223,"20kWh Hardware Kit, Lunar Blue",Sienna,1,1,0
08-04-2026,10-006083,"Label Base, UL 969, Thermal Transfer, Polyester, AD S8001",01,OTS,Each,Part,In Production,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,2,0
08-04-2026,10-006083,"Label Base, UL 969, Thermal Transfer, Polyester, AD S8001",01,OTS,Each,Part,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,3,0
08-04-2026,10-006083,"Label Base, UL 969, Thermal Transfer, Polyester, AD S8001",01,OTS,Each,Part,In Production,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,20,0
08-04-2026,10-006083,"Label Base, UL 969, Thermal Transfer, Polyester, AD S8001",01,OTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,0
08-04-2026,10-006083,"Label Base, UL 969, Thermal Transfer, Polyester, AD S8001",01,OTS,Each,Part,In Production,,LFP HW Kit,90-07290A,20kWh LFP ESS Hardware Kit,Sienna,1,1,0
08-04-2026,10-006083,"Label Base, UL 969, Thermal Transfer, Polyester, AD S8001",01,OTS,Each,Part,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,0
08-04-2026,10-003431,HIGH ANTI-SURGE THICK FILM CHIP AEC-Q,1,OTS,Each,Electrical Components,In Production,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,40,40
08-04-2026,10-002925,IC OFFLINE SWITCH FLYBACK 8DSO,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-002925,IC OFFLINE SWITCH FLYBACK 8DSO,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002925,IC OFFLINE SWITCH FLYBACK 8DSO,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002009,ISOMOV 8KA 250VRMS BULK IN-LINE,1,OTS,Each,Electrical Components,In Production,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-002009,ISOMOV 8KA 250VRMS BULK IN-LINE,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002009,ISOMOV 8KA 250VRMS BULK IN-LINE,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-002009,ISOMOV 8KA 250VRMS BULK IN-LINE,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-001548,RES 0 OHM JUMPER 1/10W 0603,1,OTS,Each,Electrical Components,In Production,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,4,4
08-04-2026,10-001548,RES 0 OHM JUMPER 1/10W 0603,1,OTS,Each,Electrical Components,In Production,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,80,80
08-04-2026,10-001548,RES 0 OHM JUMPER 1/10W 0603,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,4,4
08-04-2026,10-001548,RES 0 OHM JUMPER 1/10W 0603,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,9,9
08-04-2026,10-001548,RES 0 OHM JUMPER 1/10W 0603,1,OTS,Each,Electrical Components,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,5,5
08-04-2026,10-001181,RES SMD 249K OHM 0.1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,16,16
08-04-2026,10-001181,RES SMD 249K OHM 0.1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,16,16
08-04-2026,10-001181,RES SMD 249K OHM 0.1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,16,0
08-04-2026,10-004878,RES SMD 100K OHM 0.1% 1/10W 0603,1,OTS,Each,Electrical Components,In Production,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,200,200
08-04-2026,10-06949C,LFP Battery Block,5,MTS,Each,Part,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,0
08-04-2026,10-06949C,LFP Battery Block,5,MTS,Each,Part,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-08401A,RES SMD 3.3K OHM 1% 1/5W 0402 PULSE WITHSTANDING AEC-Q,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,1,1
08-04-2026,10-07953A,"TLA, LFP BATTERY BLOCK, L2.1",1,MTS,Each,Assembly,In Planning,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,0
08-04-2026,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",1,MTS,Each,Top Level Assembly,In Planning,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,0
08-04-2026,10-007022,RES 24.9K OHM 1% 1/8W 0805,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,2,2
08-04-2026,10-08346A,"Sub Assy, Nest CA 2.1",1,MTS,Each,Assembly,In Planning,GS//TBD,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,1
08-04-2026,30-005747,"PCBA, Control, Bridge Type B",1,MTS,Each,PCBA,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-08072A,"Submodule, L2.1, Pos-side",1,MTS,Each,Assembly,In Design,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,0
08-04-2026,10-08013A,"Nano-Fit Receptacle Housing, TPA Capable, 2.50mm Pitch, Dual Row, 4 Circuits, Natural",1,MTS,Each,Part,In Planning,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,0
08-04-2026,10-08030A,Busbar CCS Conn w/PC 0.5,1,MTS,Each,Assembly,In Design,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,4,0
08-04-2026,10-08002A,"HE Inverter, Ground Bar Bracket, Lunar 3",2,MTS,Each,Assembly,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,0
08-04-2026,10-07957A,CONN HEADER R/A 40POS 2.54MM 2 ROWS 54.68MML X 12.51MMD,1,OTS,Each,Electrical Components,In Planning,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,1
08-04-2026,10-007011,FUSE HOLDER HIGH PROFILE BLOCK MINI FUSE SMT 30 AMP (16MML X 9.25MMD),1,OTS,Each,Electrical Components,Sunset - Phase Out,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,4,4
08-04-2026,10-07893A,"Busbar, CCS Conn",2,MTS,Each,Part,In Design,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,4,0
08-04-2026,10-003489,RES 4.99K OHM 1% 1/4W 1206 AEC-Q,2,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-003186,RES 11K OHM 1% 1/16W 0402 AEC-Q,2,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-003186,RES 11K OHM 1% 1/16W 0402 AEC-Q,2,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
