shipment_number,shipped_date,ship_to,packing_slip_number,po_number,po_line_number,customer_part_number,pallet_id,serial_number,quantity,lot_code,master_carton_id,source_file,source_file_id,source_file_version,_id,_db_created_at,_db_modified_at,source_file_timestamp
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103452,1,,P:90-07290AR:03S:SIE263103452,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128092,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103366,1,,P:90-07290AR:03S:SIE263103366,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128093,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103367,1,,P:90-07290AR:03S:SIE263103367,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128094,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103370,1,,P:90-07290AR:03S:SIE263103370,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128095,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103404,1,,P:90-07290AR:03S:SIE263103404,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128096,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103362,1,,P:90-07290AR:03S:SIE263103362,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128097,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103410,1,,P:90-07290AR:03S:SIE263103410,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128098,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103374,1,,P:90-07290AR:03S:SIE263103374,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128099,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103365,1,,P:90-07290AR:03S:SIE263103365,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128100,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103403,1,,P:90-07290AR:03S:SIE263103403,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128101,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608051,P:90-07290AR:03S:SIE263103402,1,,P:90-07290AR:03S:SIE263103402,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128102,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103369,1,,P:90-07290AR:03S:SIE263103369,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128103,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103376,1,,P:90-07290AR:03S:SIE263103376,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128104,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103351,1,,P:90-07290AR:03S:SIE263103351,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128105,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103458,1,,P:90-07290AR:03S:SIE263103458,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128106,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103459,1,,P:90-07290AR:03S:SIE263103459,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128107,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103368,1,,P:90-07290AR:03S:SIE263103368,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128108,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103353,1,,P:90-07290AR:03S:SIE263103353,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128109,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103451,1,,P:90-07290AR:03S:SIE263103451,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128110,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103454,1,,P:90-07290AR:03S:SIE263103454,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128111,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103352,1,,P:90-07290AR:03S:SIE263103352,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128112,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103408,1,,P:90-07290AR:03S:SIE263103408,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128113,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103457,1,,P:90-07290AR:03S:SIE263103457,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128114,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103455,1,,P:90-07290AR:03S:SIE263103455,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128115,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103456,1,,P:90-07290AR:03S:SIE263103456,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128116,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608052,P:90-07290AR:03S:SIE263103350,1,,P:90-07290AR:03S:SIE263103350,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128117,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103383,1,,P:90-07290AR:03S:SIE263103383,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128118,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103382,1,,P:90-07290AR:03S:SIE263103382,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128119,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103363,1,,P:90-07290AR:03S:SIE263103363,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128120,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103424,1,,P:90-07290AR:03S:SIE263103424,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128121,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103360,1,,P:90-07290AR:03S:SIE263103360,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128122,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103453,1,,P:90-07290AR:03S:SIE263103453,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128123,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103401,1,,P:90-07290AR:03S:SIE263103401,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128124,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103386,1,,P:90-07290AR:03S:SIE263103386,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128125,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103380,1,,P:90-07290AR:03S:SIE263103380,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128126,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103361,1,,P:90-07290AR:03S:SIE263103361,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128127,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103364,1,,P:90-07290AR:03S:SIE263103364,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128128,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103371,1,,P:90-07290AR:03S:SIE263103371,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128129,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103381,1,,P:90-07290AR:03S:SIE263103381,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128130,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103379,1,,P:90-07290AR:03S:SIE263103379,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128131,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608053,P:90-07290AR:03S:SIE263103422,1,,P:90-07290AR:03S:SIE263103422,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128132,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608054,P:90-07290AR:03S:SIE263103437,1,,P:90-07290AR:03S:SIE263103437,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128133,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608054,P:90-07290AR:03S:SIE263103416,1,,P:90-07290AR:03S:SIE263103416,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128134,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608054,P:90-07290AR:03S:SIE263103430,1,,P:90-07290AR:03S:SIE263103430,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128135,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608054,P:90-07290AR:03S:SIE263103417,1,,P:90-07290AR:03S:SIE263103417,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128136,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608054,P:90-07290AR:03S:SIE263103419,1,,P:90-07290AR:03S:SIE263103419,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128137,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608054,P:90-07290AR:03S:SIE263103425,1,,P:90-07290AR:03S:SIE263103425,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128138,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608054,P:90-07290AR:03S:SIE263103433,1,,P:90-07290AR:03S:SIE263103433,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128139,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608054,P:90-07290AR:03S:SIE263103354,1,,P:90-07290AR:03S:SIE263103354,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128140,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608054,P:90-07290AR:03S:SIE263103421,1,,P:90-07290AR:03S:SIE263103421,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128141,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
SFOHOUT 00052757,2026-08-07,,93248519,PO-US-08885,,90-07290A,202608054,P:90-07290AR:03S:SIE263103385,1,,P:90-07290AR:03S:SIE263103385,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2395775972786,1,128142,2026-08-08 01:16:23.433669,2026-08-08 01:16:23.299354,2026-08-08 01:16:17.000000 +00:00
