"serial_number","shipped_date","shipment_number","ship_to","packing_slip_number","po_number","po_line_number","customer_part_number","pallet_id","quantity","lot_code","master_carton_id","source_file","source_file_timestamp","_db_created_at","_db_modified_at"
P:10-00522ER:01S:SIE262602837,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704343,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602849,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602851,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704343,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602860,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607282,1,,P:90-06831ER:01S:SIE262704433,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602863,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704343,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602864,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704343,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602866,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704343,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602869,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704343,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602874,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704343,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602876,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704343,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602883,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607282,1,,P:90-06831ER:01S:SIE262704433,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602890,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607286,1,,P:90-06831ER:01S:SIE262811686,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602891,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704343,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602893,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607286,1,,P:90-06831ER:01S:SIE262811689,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602899,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602908,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704389,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602912,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704274,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602926,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704274,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602929,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602937,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704319,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602939,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602945,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704276,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602952,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811648,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602953,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602956,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704276,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602964,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607288,1,,P:90-06831ER:01S:SIE262704407,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602967,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602970,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602975,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704274,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602978,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704274,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602980,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704274,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602981,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704369,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602983,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704276,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602987,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704276,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602988,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602994,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704274,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602996,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704369,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262602997,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704392,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603013,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603015,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811648,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603018,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704389,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603020,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607285,1,,P:90-06831ER:01S:SIE262811658,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603026,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603027,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603028,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603029,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811646,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603030,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603039,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704274,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603040,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704395,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603046,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603047,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811648,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603050,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704370,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603051,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603053,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811647,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603054,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607289,1,,P:90-06831ER:01S:SIE262704459,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603057,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704313,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603058,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603060,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603070,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603071,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603077,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811647,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603079,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704276,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603081,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603083,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603084,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603086,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811648,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603090,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603095,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811648,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603096,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603097,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811648,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603099,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811648,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603100,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704272,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603101,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811647,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603102,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603105,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704313,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603108,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603114,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811646,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603115,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704274,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603117,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704274,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603119,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603122,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603124,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603125,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704280,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262603127,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607292,1,,P:90-06831ER:01S:SIE262811645,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
